reel_id,reel_url,source_profile,date_added,status,remaining_order,video_name,batch_number,scheduled_date,youtube_video_id
2701114946907530,https://www.facebook.com/reel/2701114946907530/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,failed,3,,,,
1382521422861861,https://www.facebook.com/reel/1382521422861861/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,failed,4,,,,
1648703535878455,https://www.facebook.com/reel/1648703535878455/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,10,Pure Talent 1,1,2026-07-27,UsoPlrW1Jow
1226060082448011,https://www.facebook.com/reel/1226060082448011/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,11,Pure Talent 2,1,2026-07-28,XTnnG47pTNA
1590877418245119,https://www.facebook.com/reel/1590877418245119/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,12,Pure Talent 3,1,2026-07-29,Wizjw8-1hu0
2014195689147787,https://www.facebook.com/reel/2014195689147787/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,13,Pure Talent 4,1,2026-07-30,
1837436406889695,https://www.facebook.com/reel/1837436406889695/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,14,Pure Talent 5,1,2026-07-31,F47JE5g_LCM
518168510877030,https://www.facebook.com/reel/518168510877030/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,15,Pure Talent 6,1,2026-08-01,ZR_QTpR57_4
1296016922670813,https://www.facebook.com/reel/1296016922670813/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,16,Pure Talent 7,1,2026-08-02,xzzfPJySwRA
3932031580435781,https://www.facebook.com/reel/3932031580435781/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,17,Pure Talent 8,1,2026-08-03,JVAfrijGaYc
1901899963804481,https://www.facebook.com/reel/1901899963804481/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,18,Pure Talent 9,1,2026-08-04,A2sT1poYP2c
2048754778657577,https://www.facebook.com/reel/2048754778657577/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,19,Pure Talent 10,1,2026-08-05,RK-wSgQLhwI
2071414790439214,https://www.facebook.com/reel/2071414790439214/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,20,Pure Talent 11,1,2026-08-06,DcYKfEshBC8
772560529254416,https://www.facebook.com/reel/772560529254416/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,21,Pure Talent 12,1,2026-08-07,f6jBO_fjD4w
749748901095057,https://www.facebook.com/reel/749748901095057/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,22,Pure Talent 13,1,2026-08-08,R_AXZhhpM8k
723753513893956,https://www.facebook.com/reel/723753513893956/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,23,Pure Talent 14,1,2026-08-09,BW-VveWPTfc
2873898406332145,https://www.facebook.com/reel/2873898406332145/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,24,Pure Talent 15,1,2026-08-10,-kbplQrdgs4
681102340696993,https://www.facebook.com/reel/681102340696993/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,25,Pure Talent 16,1,2026-08-11,
1370070261390470,https://www.facebook.com/reel/1370070261390470/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,26,Pure Talent 17,1,2026-08-12,LWTnTn9myfY
30909375408708710,https://www.facebook.com/reel/30909375408708710/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,27,Pure Talent 18,1,2026-08-13,U5wcmTYhIy4
2393731431013223,https://www.facebook.com/reel/2393731431013223/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,28,Pure Talent 19,1,2026-08-14,I5ZoLJiis0A
2157103125054744,https://www.facebook.com/reel/2157103125054744/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,29,Pure Talent 20,1,2026-08-15,owM2FbjRXrc
2271995513256687,https://www.facebook.com/reel/2271995513256687/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,30,Pure Talent 21,1,2026-08-16,sJmZBp_GvYc
3285547924947904,https://www.facebook.com/reel/3285547924947904/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,31,Pure Talent 22,1,2026-08-17,wC9Tkao6sGQ
448390941023487,https://www.facebook.com/reel/448390941023487/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,32,Pure Talent 23,1,2026-08-18,CPVvcaOs0XM
1475330963669341,https://www.facebook.com/reel/1475330963669341/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,33,Pure Talent 24,1,2026-08-19,
1485271470009927,https://www.facebook.com/reel/1485271470009927/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,34,Pure Talent 25,1,2026-08-20,ZcIblgGy09Q
1548811290370773,https://www.facebook.com/reel/1548811290370773/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,35,Pure Talent 26,1,2026-08-21,A1hHXTiTY0I
1606703127065550,https://www.facebook.com/reel/1606703127065550/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,36,Pure Talent 27,1,2026-08-22,FMsHUBqP4iI
955198448854775,https://www.facebook.com/reel/955198448854775/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,37,Pure Talent 37,2,2026-07-28,
702481135914033,https://www.facebook.com/reel/702481135914033/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,38,Pure Talent 38,2,2026-07-29,eKyXhi6eMy0
1669104926925298,https://www.facebook.com/reel/1669104926925298/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,39,Pure Talent 28,1,2026-08-23,0VCik9Z2xXw
958179689151116,https://www.facebook.com/reel/958179689151116/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,40,Pure Talent 29,1,2026-08-24,
2144487016096609,https://www.facebook.com/reel/2144487016096609/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,41,Pure Talent 30,1,2026-08-25,3A4UG3A7iqQ
1018693196701385,https://www.facebook.com/reel/1018693196701385/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,42,Pure Talent 31,1,2026-08-26,T2LGxbuAxbQ
233152872542234,https://www.facebook.com/reel/233152872542234/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,43,Pure Talent 32,1,2026-08-27,FQhLv6bXUKY
1744341386128600,https://www.facebook.com/reel/1744341386128600/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,44,Pure Talent 33,1,2026-08-28,6-hZ0wN7ZVI
821168317280431,https://www.facebook.com/reel/821168317280431/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,45,Pure Talent 34,1,2026-08-29,oJOl-EbP0ZM
421410403256576,https://www.facebook.com/reel/421410403256576/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,46,Pure Talent 35,1,2026-08-30,
1757436532087068,https://www.facebook.com/reel/1757436532087068/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,47,Pure Talent 36,1,2026-08-31,90Henff8uZ8
1954078515412317,https://www.facebook.com/reel/1954078515412317/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,48,Pure Talent 39,2,2026-07-30,f0AZhPY5lpo
1098577437923714,https://www.facebook.com/reel/1098577437923714/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,49,Pure Talent 40,2,2026-07-31,Bv-uo4UHVlE
1545194867240909,https://www.facebook.com/reel/1545194867240909/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,50,Pure Talent 41,2,2026-08-01,r0P4YhAKeaQ
1338017170263437,https://www.facebook.com/reel/1338017170263437/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,51,Pure Talent 42,2,2026-08-02,SuLN0GP4vYA
1590062739121035,https://www.facebook.com/reel/1590062739121035/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,52,Pure Talent 43,2,2026-08-03,Ucmydf7B1n0
3921651658088950,https://www.facebook.com/reel/3921651658088950/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,53,Pure Talent 44,2,2026-08-04,KjcxFVFisJI
628185525938962,https://www.facebook.com/reel/628185525938962/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,54,Pure Talent 45,2,2026-08-05,
882659856370323,https://www.facebook.com/reel/882659856370323/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,55,Pure Talent 46,2,2026-08-06,YhH3R08xAro
950503924329303,https://www.facebook.com/reel/950503924329303/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,56,Pure Talent 47,2,2026-08-07,S29f6cISvIU
1014952674391519,https://www.facebook.com/reel/1014952674391519/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,57,Pure Talent 48,2,2026-08-08,f-m6LTbsr5o
925865913121091,https://www.facebook.com/reel/925865913121091/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,58,Pure Talent 49,2,2026-08-09,37LpohvEfzA
877271746982748,https://www.facebook.com/reel/877271746982748/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,59,Pure Talent 50,2,2026-08-10,yZtYwN32lyA
1676256753821989,https://www.facebook.com/reel/1676256753821989/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,60,Pure Talent 51,2,2026-08-11,m1Ybt4EcRIw
1568072938259434,https://www.facebook.com/reel/1568072938259434/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,61,Pure Talent 52,2,2026-08-12,4xLSV6kwSfw
937006158160920,https://www.facebook.com/reel/937006158160920/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,62,Pure Talent 53,2,2026-08-13,-e9MArLXpJc
3278383419063671,https://www.facebook.com/reel/3278383419063671/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,63,Pure Talent 54,2,2026-08-14,
903414649187961,https://www.facebook.com/reel/903414649187961/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,64,Pure Talent 55,2,2026-08-15,NpUgWe2kzlU
1650760069506077,https://www.facebook.com/reel/1650760069506077/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,65,Pure Talent 56,2,2026-08-16,C3rVqsXteWg
778392370835299,https://www.facebook.com/reel/778392370835299/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,66,Pure Talent 57,2,2026-08-17,GDEyPVvtwNw
584757001224011,https://www.facebook.com/reel/584757001224011/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,67,Pure Talent 58,2,2026-08-18,CPcJVBvHVUQ
791141216066099,https://www.facebook.com/reel/791141216066099/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,68,Pure Talent 59,2,2026-08-19,AxxJzqdVwlo
1930338867860539,https://www.facebook.com/reel/1930338867860539/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,69,Pure Talent 60,2,2026-08-20,S5KOWmM_zMg
2078679266219780,https://www.facebook.com/reel/2078679266219780/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,71,Pure Talent 61,3,2026-08-22,qO9RSUXh5Bk
839536005709256,https://www.facebook.com/reel/839536005709256/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,0,Pure Talent 62,4,2026-08-10T10:00:00,fWbrpHBYJ4A
1928030411268493,https://www.facebook.com/reel/1928030411268493/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,1,Pure Talent 63,4,2026-08-10T15:00:00,emt9-Fcu6Us
1023984483285504,https://www.facebook.com/reel/1023984483285504/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,2,Pure Talent 64,4,2026-08-10T20:00:00,FlLLFZgQjvQ
759368672075928,https://www.facebook.com/reel/759368672075928/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,3,Pure Talent 65,4,2026-08-11T01:00:00,zuR2Y8TkON0
1086445483376688,https://www.facebook.com/reel/1086445483376688/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,4,Pure Talent 66,4,2026-08-11T06:00:00,bVRbc31wGDo
846779235153185,https://www.facebook.com/reel/846779235153185/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,5,Pure Talent 67,5,2026-08-11T11:00:00,pJwRx3dSuxg
1353538786738827,https://www.facebook.com/reel/1353538786738827/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,6,Pure Talent 68,5,2026-08-11T16:00:00,W_5uMkLOsDU
1250136026235985,https://www.facebook.com/reel/1250136026235985/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,7,Pure Talent 69,5,2026-08-11T21:00:00,0C_r7GYDN0I
1246359633362681,https://www.facebook.com/reel/1246359633362681/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,8,Pure Talent 70,5,2026-08-12T02:00:00,cj_6FXRCl2s
1040651801846901,https://www.facebook.com/reel/1040651801846901/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,9,Pure Talent 71,5,2026-08-12T07:00:00,9OLXgy3TwDw
1222415552539105,https://www.facebook.com/reel/1222415552539105/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,10,Pure Talent 72,5,2026-08-12T12:00:00,YP6NjIbbWnU
3106868492790798,https://www.facebook.com/reel/3106868492790798/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,11,Pure Talent 73,6,2026-08-12T17:00:00,YnDgIb7VIF4
420497163784111,https://www.facebook.com/reel/420497163784111/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,12,Pure Talent 74,6,2026-08-12T22:00:00,hfwDNXJJQE0
725931820213860,https://www.facebook.com/reel/725931820213860/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,13,Pure Talent 75,7,2026-08-12T22:00:00,UJNW6u_1QOE
1483312579310366,https://www.facebook.com/reel/1483312579310366/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,14,Pure Talent 77,8,2026-08-13T08:00:00,gaSvlSCxbfE
733636579150796,https://www.facebook.com/reel/733636579150796/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,15,Pure Talent 76,7,2026-08-13T03:00:00,bCNOs_sf3EE
1169556273636610,https://www.facebook.com/reel/1169556273636610/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,16,Pure Talent 93,9,2026-08-16T16:00:00,iqgt2daJn1k
1937839007073568,https://www.facebook.com/reel/1937839007073568/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,17,Pure Talent 78,8,2026-08-13T13:00:00,-JtxnT7Couk
1703233484267673,https://www.facebook.com/reel/1703233484267673/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,18,Pure Talent 79,8,2026-08-13T18:00:00,LPUW4NchH-k
1847359685899413,https://www.facebook.com/reel/1847359685899413/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,19,Pure Talent 80,8,2026-08-13T23:00:00,IrHbEbNQi7g
1542551174028511,https://www.facebook.com/reel/1542551174028511/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,20,Pure Talent 81,8,2026-08-14T04:00:00,fc5R5iFZamg
1239319503690523,https://www.facebook.com/reel/1239319503690523/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,21,Pure Talent 82,8,2026-08-14T09:00:00,-COqx9ezfYc
1170770191709225,https://www.facebook.com/reel/1170770191709225/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,22,Pure Talent 83,8,2026-08-14T14:00:00,d_NSGMiL38c
4068751276731267,https://www.facebook.com/reel/4068751276731267/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,23,Pure Talent 94,9,2026-08-16T21:00:00,HFqZ0WgnYEs
662619673379960,https://www.facebook.com/reel/662619673379960/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,24,Pure Talent 84,8,2026-08-14T19:00:00,pYKSTdH9_yY
508725295296582,https://www.facebook.com/reel/508725295296582/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,25,Pure Talent 85,8,2026-08-15T00:00:00,6r4N_Sizndc
815890777107282,https://www.facebook.com/reel/815890777107282/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,26,Pure Talent 86,8,2026-08-15T05:00:00,UjnG28SXfHk
1294420562895150,https://www.facebook.com/reel/1294420562895150/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,27,Pure Talent 87,8,2026-08-15T10:00:00,9njmAQ9NvkQ
25343081495363839,https://www.facebook.com/reel/25343081495363839/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,28,Pure Talent 88,8,2026-08-15T15:00:00,zVHVNhoUoJM
1701875687270891,https://www.facebook.com/reel/1701875687270891/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,29,Pure Talent 89,8,2026-08-15T20:00:00,0LA0Q-r5x88
1635929984551678,https://www.facebook.com/reel/1635929984551678/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,30,Pure Talent 90,8,2026-08-16T01:00:00,-qTrGrILRV4
1223615968775709,https://www.facebook.com/reel/1223615968775709/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,31,Pure Talent 91,8,2026-08-16T06:00:00,2lqJIsrvd50
2273618109764710,https://www.facebook.com/reel/2273618109764710/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,32,Pure Talent 111,11,2026-08-20T10:00:00,CuSJ_pKX7f4
281277941406176,https://www.facebook.com/reel/281277941406176/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,33,Pure Talent 95,10,2026-08-17T02:00:00,HPsoxOleedo
772209804322630,https://www.facebook.com/reel/772209804322630/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,34,Pure Talent 92,8,2026-08-16T11:00:00,S71u5W6U900
608518242178266,https://www.facebook.com/reel/608518242178266/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,35,Pure Talent 112,11,2026-08-20T15:00:00,kq1FiwbVgX8
956503503826839,https://www.facebook.com/reel/956503503826839/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,36,Pure Talent 96,10,2026-08-17T07:00:00,KuqQhKMUDkw
990878743757673,https://www.facebook.com/reel/990878743757673/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,37,Pure Talent 97,10,2026-08-17T12:00:00,HGfogJG9VPk
890485259410887,https://www.facebook.com/reel/890485259410887/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,38,Pure Talent 98,10,2026-08-17T17:00:00,DvnzyLGp8tk
786818319101249,https://www.facebook.com/reel/786818319101249/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,39,Pure Talent 99,10,2026-08-17T22:00:00,F2NsI5gDsMM
1990165344955652,https://www.facebook.com/reel/1990165344955652/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,40,Pure Talent 113,11,2026-08-20T20:00:00,G9BPw9lHmhk
2072262610372156,https://www.facebook.com/reel/2072262610372156/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,41,Pure Talent 100,10,2026-08-18T03:00:00,L-zga05ykVw
398602223317309,https://www.facebook.com/reel/398602223317309/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,42,Pure Talent 101,10,2026-08-18T08:00:00,nZqZHFbAkK8
1155848322739253,https://www.facebook.com/reel/1155848322739253/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,43,Pure Talent 102,10,2026-08-18T13:00:00,0tnTuvI__a8
584735177799383,https://www.facebook.com/reel/584735177799383/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,44,Pure Talent 103,10,2026-08-18T18:00:00,ZR8Mr6X1XSg
4054139564719356,https://www.facebook.com/reel/4054139564719356/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,45,Pure Talent 104,10,2026-08-18T23:00:00,qmal_8uea0Q
2023315925285083,https://www.facebook.com/reel/2023315925285083/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,46,Pure Talent 105,10,2026-08-19T04:00:00,huux0d18qL4
4345900805621906,https://www.facebook.com/reel/4345900805621906/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,47,Pure Talent 106,10,2026-08-19T09:00:00,bv7fIixqeOw
566736408618957,https://www.facebook.com/reel/566736408618957/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,48,Pure Talent 114,11,2026-08-21T01:00:00,GSepn2pCpKs
1000002202614884,https://www.facebook.com/reel/1000002202614884/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,49,Pure Talent 107,10,2026-08-19T14:00:00,Z7SyAqh-eqA
6935281779820360,https://www.facebook.com/reel/6935281779820360/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,50,Pure Talent 108,10,2026-08-19T19:00:00,oA_fRRZPtn0
1206766377958402,https://www.facebook.com/reel/1206766377958402/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,51,Pure Talent 115,11,2026-08-21T06:00:00,-KlaBdxEpRA
1544170857406341,https://www.facebook.com/reel/1544170857406341/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,52,Pure Talent 109,10,2026-08-20T00:00:00,nPGgvxe3nMs
26070491405930602,https://www.facebook.com/reel/26070491405930602/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,53,Pure Talent 110,10,2026-08-20T05:00:00,OJ6n5a2t2SU
2054701588492750,https://www.facebook.com/reel/2054701588492750/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,54,Pure Talent 116,11,2026-08-21T11:00:00,6cr_mE3vTbw
2930462057294395,https://www.facebook.com/reel/2930462057294395/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,55,Pure Talent 117,11,2026-08-21T16:00:00,TBLjFiwLors
859619503765619,https://www.facebook.com/reel/859619503765619/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,56,Pure Talent 118,11,2026-08-21T21:00:00,dIEmKuqlpko
1790551218323028,https://www.facebook.com/reel/1790551218323028/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,57,Pure Talent 119,11,2026-08-22T02:00:00,s4wtIBPJelE
1334466193926442,https://www.facebook.com/reel/1334466193926442/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,58,Pure Talent 120,11,2026-08-22T07:00:00,isfH-2zo3Y4
1682324382316918,https://www.facebook.com/reel/1682324382316918/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,59,Pure Talent 121,11,2026-08-22T12:00:00,ffKObgS6d0U
1464506601502657,https://www.facebook.com/reel/1464506601502657/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,60,Pure Talent 122,11,2026-08-22T17:00:00,XyWb_ZlBLUY
2079062180153638,https://www.facebook.com/reel/2079062180153638/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,uploaded,61,Pure Talent 123,11,2026-08-22T22:00:00,ySVybMQUKVE
1216790299725846,https://www.facebook.com/reel/1216790299725846/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,62,Pure Talent 124,11,2026-08-23T03:00:00,Y7yRjOZVsUc
1413417042408288,https://www.facebook.com/reel/1413417042408288/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,63,Pure Talent 125,11,2026-08-23T08:00:00,2aTa4vLGwD0
738060472247991,https://www.facebook.com/reel/738060472247991/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,64,Pure Talent 126,11,2026-08-23T13:00:00,fw2Os1um4IQ
347110544180243,https://www.facebook.com/reel/347110544180243/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,65,Pure Talent 127,12,2026-08-23T18:00:00,L-01labfbpg
1809282342910293,https://www.facebook.com/reel/1809282342910293/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,66,Pure Talent 128,12,2026-08-23T23:00:00,nsqcCMC-Stg
1476069399677851,https://www.facebook.com/reel/1476069399677851/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,67,Pure Talent 129,12,2026-08-24T04:00:00,dn4bz4l1de0
819474783906935,https://www.facebook.com/reel/819474783906935/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,68,Pure Talent 130,12,2026-08-24T09:00:00,u6JRgjdxzOs
679379408601720,https://www.facebook.com/reel/679379408601720/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,69,Pure Talent 131,12,2026-08-24T14:00:00,fISG0k1SOf4
387916233746589,https://www.facebook.com/reel/387916233746589/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,70,Pure Talent 132,12,2026-08-24T19:00:00,S6ZDV2XwlqA
816084413790404,https://www.facebook.com/reel/816084413790404/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,71,Pure Talent 133,12,2026-08-25T00:00:00,2J3QBIpdk44
1639234034007012,https://www.facebook.com/reel/1639234034007012/,https://www.facebook.com/profile.php?id=61585812725679&sk=reels_tab,2026-07-27,skipped,72,,,,
1128932032667742,https://www.facebook.com/reel/1128932032667742/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,deleted,73,Pure Talent 134,12,2026-08-25T05:00:00,71IMGW5nKgk
1496009442136531,https://www.facebook.com/reel/1496009442136531/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,74,Pure Talent 135,13,2026-08-31T05:00:00,d8ZhemRXiFw
591653563201375,https://www.facebook.com/reel/591653563201375/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,75,Pure Talent 136,13,2026-08-31T10:00:00,Y0RueirIkXw
771711104492042,https://www.facebook.com/reel/771711104492042/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,76,Pure Talent 137,13,2026-08-31T15:00:00,ueOoC4qtkhw
167862536245775,https://www.facebook.com/reel/167862536245775/,https://www.facebook.com/linguoermechanic/reels/,2026-07-27,uploaded,77,Pure Talent 138,,2026-08-31T20:00:00,qFOUK363eUo
375913125433815,https://www.facebook.com/reel/375913125433815/,https://web.facebook.com/TheFabrikRestoration/reels/,2026-08-08,uploaded,78,Pure Talent 139,14,2026-09-01T01:00:00,fRRy6rv8HTU
